,ts,device_id,type,subtype,to_ds,from_ds,flags,duration_id,sequence_ctrl,addr1,addr2,addr3,addr4,rssi,channel,payload_size,payload
241,1654884395,dev-6sdvl6005smx,0,4,0,0,0,0,46160,"""FF:FF:FF:FF:FF:FF""","""23d3f76d81a96d69841e4e2d13155e1b931deb815fd1ec6282bf0578af0e1304""","""FF:FF:FF:FF:FF:FF""","""ffe3ac6bffb646885937f662b9abc19a31a38a7501cc27bba3b822fc6b574fc9""",-84,6,120,
242,1654884395,dev-6sdvl6005smx,0,5,0,0,2,48,16592,"""23d3f76d81a96d69841e4e2d13155e1b931deb815fd1ec6282bf0578af0e1304""","""83a0ff7dbfe5db32211647dba4738262e93f751c14332c8f1461142b6e38cbb4""","""83a0ff7dbfe5db32211647dba4738262e93f751c14332c8f1461142b6e38cbb4""","""09ca0235ff23ab604bbdc1e414827c0f137cd9a3cc4224062b605ae5489ec735""",-87,6,204,
243,1654884395,dev-6sdvl6005smx,0,4,0,0,0,0,46176,"""FF:FF:FF:FF:FF:FF""","""23d3f76d81a96d69841e4e2d13155e1b931deb815fd1ec6282bf0578af0e1304""","""FF:FF:FF:FF:FF:FF""","""ffe3ac6bffb646885937f662b9abc19a31a38a7501cc27bba3b822fc6b574fc9""",-83,6,120,
244,1654884395,dev-6sdvl6005smx,0,5,0,0,2,48,16608,"""23d3f76d81a96d69841e4e2d13155e1b931deb815fd1ec6282bf0578af0e1304""","""83a0ff7dbfe5db32211647dba4738262e93f751c14332c8f1461142b6e38cbb4""","""83a0ff7dbfe5db32211647dba4738262e93f751c14332c8f1461142b6e38cbb4""","""8783cb33ffc6628f4777c025bcaf62a1acf799a77d2ac64d7ca97055881cc865""",-87,6,204,
245,1654884395,dev-6sdvl6005smx,0,5,0,0,2,48,16608,"""23d3f76d81a96d69841e4e2d13155e1b931deb815fd1ec6282bf0578af0e1304""","""83a0ff7dbfe5db32211647dba4738262e93f751c14332c8f1461142b6e38cbb4""","""83a0ff7dbfe5db32211647dba4738262e93f751c14332c8f1461142b6e38cbb4""","""a14487727df9e1f4d7eaeb4ac71d9e4a9dcb9399cce52176ca8e515d9f973c58""",-86,6,204,
246,1654884395,dev-6sdvl6005smx,0,5,0,0,2,48,16608,"""23d3f76d81a96d69841e4e2d13155e1b931deb815fd1ec6282bf0578af0e1304""","""83a0ff7dbfe5db32211647dba4738262e93f751c14332c8f1461142b6e38cbb4""","""83a0ff7dbfe5db32211647dba4738262e93f751c14332c8f1461142b6e38cbb4""","""c2ac6f3f5699ca47a7dc42c1dc196d2ccda720bdf4f115ee06f62289e9a3ea7f""",-87,6,204,
247,1654884395,dev-6sdvl6005smx,0,4,0,0,0,0,46192,"""FF:FF:FF:FF:FF:FF""","""23d3f76d81a96d69841e4e2d13155e1b931deb815fd1ec6282bf0578af0e1304""","""FF:FF:FF:FF:FF:FF""","""ffe3ac6bffb646885937f662b9abc19a31a38a7501cc27bba3b822fc6b574fc9""",-83,6,120,
248,1654884395,dev-6sdvl6005smx,0,5,0,0,2,48,16624,"""23d3f76d81a96d69841e4e2d13155e1b931deb815fd1ec6282bf0578af0e1304""","""83a0ff7dbfe5db32211647dba4738262e93f751c14332c8f1461142b6e38cbb4""","""83a0ff7dbfe5db32211647dba4738262e93f751c14332c8f1461142b6e38cbb4""","""6e88fcdd524ee3355fdbd91ca536934cb0730e0688e46b2240bae3df6973afab""",-88,6,204,
249,1654884395,dev-6sdvl6005smx,0,5,0,0,2,48,16624,"""23d3f76d81a96d69841e4e2d13155e1b931deb815fd1ec6282bf0578af0e1304""","""83a0ff7dbfe5db32211647dba4738262e93f751c14332c8f1461142b6e38cbb4""","""83a0ff7dbfe5db32211647dba4738262e93f751c14332c8f1461142b6e38cbb4""","""3161d257d34dbac7d65eb7a8168feafa3e98301c2defd1d78427ce7c5c0d5f0d""",-86,6,204,
250,1654884395,dev-6sdvl6005smx,0,5,0,0,2,48,16624,"""23d3f76d81a96d69841e4e2d13155e1b931deb815fd1ec6282bf0578af0e1304""","""83a0ff7dbfe5db32211647dba4738262e93f751c14332c8f1461142b6e38cbb4""","""83a0ff7dbfe5db32211647dba4738262e93f751c14332c8f1461142b6e38cbb4""","""3f2a346964026d867365892a89b151d1518234b118ca5ac9e2b437cda26566b7""",-87,6,204,
251,1654884395,dev-6sdvl6005smx,0,4,0,0,0,0,42768,"""FF:FF:FF:FF:FF:FF""","""baf93e4993516d926f22e4c0032095fee91f4050e204f0d8d6c2edbc9feac972""","""FF:FF:FF:FF:FF:FF""","""1153ecbe908e4c2a6050e02354c674f56c052f364664704beff13299c6385d35""",-91,6,294,
252,1654884395,dev-6sdvl6005smx,0,4,0,0,0,0,42784,"""FF:FF:FF:FF:FF:FF""","""baf93e4993516d926f22e4c0032095fee91f4050e204f0d8d6c2edbc9feac972""","""FF:FF:FF:FF:FF:FF""","""ddb4403a7cf770affcc91cff84e3c2343234c3de46f12a629f559632c9238a54""",-88,6,283,
253,1654884395,dev-6sdvl6005smx,0,5,0,0,0,314,48352,"""baf93e4993516d926f22e4c0032095fee91f4050e204f0d8d6c2edbc9feac972""","""165e85e7b350ae3a98d34c3731c54843888a59cb34a98ce08830e4105c6b1e1c""","""165e85e7b350ae3a98d34c3731c54843888a59cb34a98ce08830e4105c6b1e1c""","""4649f9c119bc444d98b48eb16cf7247171577cf2b2b987d35d768950828b2079""",-33,6,227,
254,1654884395,dev-6sdvl6005smx,0,4,0,0,0,0,42800,"""FF:FF:FF:FF:FF:FF""","""baf93e4993516d926f22e4c0032095fee91f4050e204f0d8d6c2edbc9feac972""","""FF:FF:FF:FF:FF:FF""","""1153ecbe908e4c2a6050e02354c674f56c052f364664704beff13299c6385d35""",-84,6,294,
255,1654884395,dev-6sdvl6005smx,0,4,0,0,0,0,42816,"""FF:FF:FF:FF:FF:FF""","""baf93e4993516d926f22e4c0032095fee91f4050e204f0d8d6c2edbc9feac972""","""FF:FF:FF:FF:FF:FF""","""ddb4403a7cf770affcc91cff84e3c2343234c3de46f12a629f559632c9238a54""",-82,6,283,
256,1654884395,dev-6sdvl6005smx,0,5,0,0,2,48,16640,"""baf93e4993516d926f22e4c0032095fee91f4050e204f0d8d6c2edbc9feac972""","""83a0ff7dbfe5db32211647dba4738262e93f751c14332c8f1461142b6e38cbb4""","""83a0ff7dbfe5db32211647dba4738262e93f751c14332c8f1461142b6e38cbb4""","""598f3ed8ceb1f4afc0c59d71f7748a9342cd84d863d4a75e4402bc45b4f7e039""",-87,6,204,
257,1654884395,dev-6sdvl6005smx,0,5,0,0,2,48,16640,"""baf93e4993516d926f22e4c0032095fee91f4050e204f0d8d6c2edbc9feac972""","""83a0ff7dbfe5db32211647dba4738262e93f751c14332c8f1461142b6e38cbb4""","""83a0ff7dbfe5db32211647dba4738262e93f751c14332c8f1461142b6e38cbb4""","""e116d5d2c7abcc95cce7228138876f120efaf2fae834f72a4d6a7823eec74e78""",-87,6,204,
258,1654884395,dev-6sdvl6005smx,0,5,0,0,0,314,48368,"""baf93e4993516d926f22e4c0032095fee91f4050e204f0d8d6c2edbc9feac972""","""165e85e7b350ae3a98d34c3731c54843888a59cb34a98ce08830e4105c6b1e1c""","""165e85e7b350ae3a98d34c3731c54843888a59cb34a98ce08830e4105c6b1e1c""","""0945b9ac08c4405e098dd26b463c273e3e0c9574ea849b790c4e924631d9584a""",-36,6,227,
259,1654884460,dev-6sdvl6005smx,0,5,0,0,2,48,18144,"""720005063baf9af05060bc0efd25f7b3d50a0fda0420b4193e719df87346cd03""","""d37e99689615dfe37bb6126ed52b4c7ceb364a9972d6b356415a37f374699117""","""d37e99689615dfe37bb6126ed52b4c7ceb364a9972d6b356415a37f374699117""","""6dabd0b4e8d0196b3ec4f27a72955208be8f071d79c841cab2871d4688d4c146""",-87,6,253,
260,1654884460,dev-6sdvl6005smx,0,5,0,0,2,48,18144,"""720005063baf9af05060bc0efd25f7b3d50a0fda0420b4193e719df87346cd03""","""d37e99689615dfe37bb6126ed52b4c7ceb364a9972d6b356415a37f374699117""","""d37e99689615dfe37bb6126ed52b4c7ceb364a9972d6b356415a37f374699117""","""1cf6498fe9a0a0e3aa5a02584bc8356009643d2ee6bd719afec15af3f415d36f""",-86,6,253,
261,1654884460,dev-6sdvl6005smx,0,5,0,0,2,48,18160,"""720005063baf9af05060bc0efd25f7b3d50a0fda0420b4193e719df87346cd03""","""83a0ff7dbfe5db32211647dba4738262e93f751c14332c8f1461142b6e38cbb4""","""83a0ff7dbfe5db32211647dba4738262e93f751c14332c8f1461142b6e38cbb4""","""fe68a9d0e9fbc18ec2185428f57c6fa2a5a4bfda80df28353ed2a6cb876e548e""",-87,6,204,
262,1654884460,dev-6sdvl6005smx,0,5,0,0,2,48,18160,"""720005063baf9af05060bc0efd25f7b3d50a0fda0420b4193e719df87346cd03""","""83a0ff7dbfe5db32211647dba4738262e93f751c14332c8f1461142b6e38cbb4""","""83a0ff7dbfe5db32211647dba4738262e93f751c14332c8f1461142b6e38cbb4""","""e62f54537731c4bb46c2d47afc58776d1c3728a68f773756412005b2372be2fb""",-85,6,204,
263,1654884460,dev-6sdvl6005smx,0,5,0,0,2,48,18160,"""720005063baf9af05060bc0efd25f7b3d50a0fda0420b4193e719df87346cd03""","""83a0ff7dbfe5db32211647dba4738262e93f751c14332c8f1461142b6e38cbb4""","""83a0ff7dbfe5db32211647dba4738262e93f751c14332c8f1461142b6e38cbb4""","""2e8745ab67680f562e924a224abf80ec1fa98e6c8afec6de7e85cde76640212c""",-86,6,204,
264,1654884460,dev-6sdvl6005smx,0,5,0,0,2,48,18176,"""720005063baf9af05060bc0efd25f7b3d50a0fda0420b4193e719df87346cd03""","""d33dab6010e4f6b266ca05c92a99ab26b99d9f0a1b7fb5d04a2fd4f7af4feaeb""","""d33dab6010e4f6b266ca05c92a99ab26b99d9f0a1b7fb5d04a2fd4f7af4feaeb""","""7e051fcb1ec903ad512f928ea636e35986547d1968fc6873b34e76cb4005693b""",-85,6,253,
265,1654884460,dev-6sdvl6005smx,0,5,0,0,2,48,18176,"""720005063baf9af05060bc0efd25f7b3d50a0fda0420b4193e719df87346cd03""","""d33dab6010e4f6b266ca05c92a99ab26b99d9f0a1b7fb5d04a2fd4f7af4feaeb""","""d33dab6010e4f6b266ca05c92a99ab26b99d9f0a1b7fb5d04a2fd4f7af4feaeb""","""7c0781492a580d175e08f86900d56df9de02911beb4fb4f3994cbb8c3225130b""",-86,6,253,
266,1654884460,dev-6sdvl6005smx,0,5,0,0,2,48,18176,"""720005063baf9af05060bc0efd25f7b3d50a0fda0420b4193e719df87346cd03""","""d33dab6010e4f6b266ca05c92a99ab26b99d9f0a1b7fb5d04a2fd4f7af4feaeb""","""d33dab6010e4f6b266ca05c92a99ab26b99d9f0a1b7fb5d04a2fd4f7af4feaeb""","""71c224d4d030cfe80f93af044078a06e8267f599e30f17fcada29ebc44ed50de""",-89,6,253,
267,1654884460,dev-6sdvl6005smx,0,4,0,0,0,0,800,"""FF:FF:FF:FF:FF:FF""","""e0ebef6a75baa48a43d42e68f914400fe14f17e86b258650a7aa61a75e18517e""","""FF:FF:FF:FF:FF:FF""","""ddb4403a7cf770affcc91cff84e3c2343234c3de46f12a629f559632c9238a54""",-94,6,92,
268,1654884460,dev-6sdvl6005smx,0,4,0,0,0,0,50560,"""FF:FF:FF:FF:FF:FF""","""9008ea985a3d0465aece9a28d439f11e3f91503017b78a0efca036de105c0a80""","""FF:FF:FF:FF:FF:FF""","""c8f0a1c523042c56b8e566b39f656e7eafc54d9e52da6f0c9c85ac982cd54ab7""",-91,6,158,
269,1654884460,dev-6sdvl6005smx,0,5,0,0,0,314,2080,"""c04e39b8b3c6181f04c3ab9825a26e012ebcd1857df72f6b745bd94c56905909""","""165e85e7b350ae3a98d34c3731c54843888a59cb34a98ce08830e4105c6b1e1c""","""165e85e7b350ae3a98d34c3731c54843888a59cb34a98ce08830e4105c6b1e1c""","""827cb7dc427d5ed1c028579bd97e55625e7c84b4d6ab8dc56a787335d90b33e6""",-33,6,233,
270,1654884460,dev-6sdvl6005smx,0,5,0,0,2,314,2080,"""c04e39b8b3c6181f04c3ab9825a26e012ebcd1857df72f6b745bd94c56905909""","""165e85e7b350ae3a98d34c3731c54843888a59cb34a98ce08830e4105c6b1e1c""","""165e85e7b350ae3a98d34c3731c54843888a59cb34a98ce08830e4105c6b1e1c""","""7f796feff5aa9d57b21ebca01478a8ed74e85579861e14f2c2d89c43ebee071c""",-32,6,233,
271,1654884460,dev-6sdvl6005smx,0,5,0,0,2,314,2080,"""c04e39b8b3c6181f04c3ab9825a26e012ebcd1857df72f6b745bd94c56905909""","""165e85e7b350ae3a98d34c3731c54843888a59cb34a98ce08830e4105c6b1e1c""","""165e85e7b350ae3a98d34c3731c54843888a59cb34a98ce08830e4105c6b1e1c""","""0e78bc8c6aeecf91abf12b5245e5d433526985a2364f1b81427773293d41f574""",-33,6,233,
272,1654884460,dev-6sdvl6005smx,0,5,0,0,0,314,2096,"""c04e39b8b3c6181f04c3ab9825a26e012ebcd1857df72f6b745bd94c56905909""","""165e85e7b350ae3a98d34c3731c54843888a59cb34a98ce08830e4105c6b1e1c""","""165e85e7b350ae3a98d34c3731c54843888a59cb34a98ce08830e4105c6b1e1c""","""40c572e79116fcaba2e2d147602e62c100e6f50b524943342f7b0374e8d41627""",-32,6,233,
273,1654884460,dev-6sdvl6005smx,0,5,0,0,2,314,2096,"""c04e39b8b3c6181f04c3ab9825a26e012ebcd1857df72f6b745bd94c56905909""","""165e85e7b350ae3a98d34c3731c54843888a59cb34a98ce08830e4105c6b1e1c""","""165e85e7b350ae3a98d34c3731c54843888a59cb34a98ce08830e4105c6b1e1c""","""5793968020952dc9309b5abd05b9eebccc974b54993c8f86d4c390504101a1a7""",-35,6,233,
274,1654884460,dev-6sdvl6005smx,0,5,0,0,2,314,2096,"""c04e39b8b3c6181f04c3ab9825a26e012ebcd1857df72f6b745bd94c56905909""","""165e85e7b350ae3a98d34c3731c54843888a59cb34a98ce08830e4105c6b1e1c""","""165e85e7b350ae3a98d34c3731c54843888a59cb34a98ce08830e4105c6b1e1c""","""a44b17b7c460cea6c3144eb5409b481ce887cddabe02cb1904ccfdf4a81d46b2""",-35,6,233,
275,1654884460,dev-6sdvl6005smx,0,4,0,0,0,0,34032,"""FF:FF:FF:FF:FF:FF""","""0580ffbb03733c8d46bdc3a110bc87f5bcf613ea1bc2d50b16ed58a27cc48c68""","""FF:FF:FF:FF:FF:FF""","""ffe3ac6bffb646885937f662b9abc19a31a38a7501cc27bba3b822fc6b574fc9""",-83,6,120,
276,1654884460,dev-6sdvl6005smx,0,5,0,0,2,48,18192,"""0580ffbb03733c8d46bdc3a110bc87f5bcf613ea1bc2d50b16ed58a27cc48c68""","""83a0ff7dbfe5db32211647dba4738262e93f751c14332c8f1461142b6e38cbb4""","""83a0ff7dbfe5db32211647dba4738262e93f751c14332c8f1461142b6e38cbb4""","""0ee57dee82be5a225b76a3be14a79123d183c82effc056f24df5713e8913bbe3""",-86,6,204,
277,1654884460,dev-6sdvl6005smx,0,4,0,0,0,0,34048,"""FF:FF:FF:FF:FF:FF""","""0580ffbb03733c8d46bdc3a110bc87f5bcf613ea1bc2d50b16ed58a27cc48c68""","""FF:FF:FF:FF:FF:FF""","""ffe3ac6bffb646885937f662b9abc19a31a38a7501cc27bba3b822fc6b574fc9""",-84,6,120,
278,1654884460,dev-6sdvl6005smx,0,5,0,0,2,48,18208,"""0580ffbb03733c8d46bdc3a110bc87f5bcf613ea1bc2d50b16ed58a27cc48c68""","""83a0ff7dbfe5db32211647dba4738262e93f751c14332c8f1461142b6e38cbb4""","""83a0ff7dbfe5db32211647dba4738262e93f751c14332c8f1461142b6e38cbb4""","""3ead06803fbf5e1108360176ab78f12c4f803ba9b56403d26b7bfd88160f6fa0""",-86,6,204,
279,1654884460,dev-6sdvl6005smx,0,5,0,0,2,48,18208,"""0580ffbb03733c8d46bdc3a110bc87f5bcf613ea1bc2d50b16ed58a27cc48c68""","""83a0ff7dbfe5db32211647dba4738262e93f751c14332c8f1461142b6e38cbb4""","""83a0ff7dbfe5db32211647dba4738262e93f751c14332c8f1461142b6e38cbb4""","""a94fa14ce96fc2307ab347fd82ad9f49a3a9a0d7d3a1271bd9b1a8238a8a7bd4""",-86,6,204,
280,1654884460,dev-6sdvl6005smx,0,5,0,0,2,48,18208,"""0580ffbb03733c8d46bdc3a110bc87f5bcf613ea1bc2d50b16ed58a27cc48c68""","""83a0ff7dbfe5db32211647dba4738262e93f751c14332c8f1461142b6e38cbb4""","""83a0ff7dbfe5db32211647dba4738262e93f751c14332c8f1461142b6e38cbb4""","""09723570d7739f792bfe8e17e0abab132af5093100816314e08f93454cf8bf6a""",-86,6,204,
281,1654884475,dev-6sdvl6005smx,0,5,0,0,2,314,2112,"""9fe53f7eefdc78aa5be3a82d7d7410439ccbb92987efa61252033d0c6c406d5a""","""165e85e7b350ae3a98d34c3731c54843888a59cb34a98ce08830e4105c6b1e1c""","""165e85e7b350ae3a98d34c3731c54843888a59cb34a98ce08830e4105c6b1e1c""","""bd431afc0ce417aede1b0d5403b234fb54b817a6bd22a913431db756406c82ff""",-37,6,233,
282,1654884475,dev-6sdvl6005smx,0,5,0,0,2,314,2112,"""9fe53f7eefdc78aa5be3a82d7d7410439ccbb92987efa61252033d0c6c406d5a""","""165e85e7b350ae3a98d34c3731c54843888a59cb34a98ce08830e4105c6b1e1c""","""165e85e7b350ae3a98d34c3731c54843888a59cb34a98ce08830e4105c6b1e1c""","""54c2f7a3b61ef3f44bb238eb2ef6d4e5ae0582880d8e3f387dc5a65463059510""",-35,6,233,
283,1654884475,dev-6sdvl6005smx,0,4,0,0,0,0,37808,"""FF:FF:FF:FF:FF:FF""","""2d5903d370f3a2b545b1dbba6f638f4f08f0a3bce1bf211ad6af2ce585f51251""","""FF:FF:FF:FF:FF:FF""","""d948ae896275ac4705ac9d927d454ba6296b5afc5ddbaa58fa720b731148db03""",-78,6,113,
284,1654884475,dev-6sdvl6005smx,0,4,0,0,0,0,37824,"""FF:FF:FF:FF:FF:FF""","""2d5903d370f3a2b545b1dbba6f638f4f08f0a3bce1bf211ad6af2ce585f51251""","""FF:FF:FF:FF:FF:FF""","""d948ae896275ac4705ac9d927d454ba6296b5afc5ddbaa58fa720b731148db03""",-78,6,113,
285,1654884475,dev-6sdvl6005smx,0,4,0,0,0,0,37840,"""FF:FF:FF:FF:FF:FF""","""2d5903d370f3a2b545b1dbba6f638f4f08f0a3bce1bf211ad6af2ce585f51251""","""FF:FF:FF:FF:FF:FF""","""d948ae896275ac4705ac9d927d454ba6296b5afc5ddbaa58fa720b731148db03""",-78,6,113,
286,1654884475,dev-6sdvl6005smx,0,4,0,0,0,0,37856,"""FF:FF:FF:FF:FF:FF""","""2d5903d370f3a2b545b1dbba6f638f4f08f0a3bce1bf211ad6af2ce585f51251""","""FF:FF:FF:FF:FF:FF""","""d948ae896275ac4705ac9d927d454ba6296b5afc5ddbaa58fa720b731148db03""",-78,6,113,
287,1654884475,dev-6sdvl6005smx,0,4,0,0,0,0,37872,"""FF:FF:FF:FF:FF:FF""","""2d5903d370f3a2b545b1dbba6f638f4f08f0a3bce1bf211ad6af2ce585f51251""","""FF:FF:FF:FF:FF:FF""","""d948ae896275ac4705ac9d927d454ba6296b5afc5ddbaa58fa720b731148db03""",-77,6,113,
288,1654884475,dev-6sdvl6005smx,0,4,0,0,0,0,37888,"""FF:FF:FF:FF:FF:FF""","""2d5903d370f3a2b545b1dbba6f638f4f08f0a3bce1bf211ad6af2ce585f51251""","""FF:FF:FF:FF:FF:FF""","""d948ae896275ac4705ac9d927d454ba6296b5afc5ddbaa58fa720b731148db03""",-77,6,113,
289,1654884475,dev-6sdvl6005smx,0,4,0,0,0,0,37904,"""FF:FF:FF:FF:FF:FF""","""2d5903d370f3a2b545b1dbba6f638f4f08f0a3bce1bf211ad6af2ce585f51251""","""FF:FF:FF:FF:FF:FF""","""d948ae896275ac4705ac9d927d454ba6296b5afc5ddbaa58fa720b731148db03""",-77,6,113,
290,1654884475,dev-6sdvl6005smx,0,4,0,0,0,0,53584,"""FF:FF:FF:FF:FF:FF""","""baf93e4993516d926f22e4c0032095fee91f4050e204f0d8d6c2edbc9feac972""","""FF:FF:FF:FF:FF:FF""","""1153ecbe908e4c2a6050e02354c674f56c052f364664704beff13299c6385d35""",-90,6,294,
291,1654884475,dev-6sdvl6005smx,0,4,0,0,0,0,53600,"""FF:FF:FF:FF:FF:FF""","""baf93e4993516d926f22e4c0032095fee91f4050e204f0d8d6c2edbc9feac972""","""FF:FF:FF:FF:FF:FF""","""ddb4403a7cf770affcc91cff84e3c2343234c3de46f12a629f559632c9238a54""",-87,6,283,
292,1654884475,dev-6sdvl6005smx,0,5,0,0,2,48,18496,"""baf93e4993516d926f22e4c0032095fee91f4050e204f0d8d6c2edbc9feac972""","""83a0ff7dbfe5db32211647dba4738262e93f751c14332c8f1461142b6e38cbb4""","""83a0ff7dbfe5db32211647dba4738262e93f751c14332c8f1461142b6e38cbb4""","""0309a66eacd1f95f89319326394f67933ce75f1a2aa065a528086a5639e20531""",-86,6,204,
293,1654884475,dev-6sdvl6005smx,0,5,0,0,2,48,18496,"""baf93e4993516d926f22e4c0032095fee91f4050e204f0d8d6c2edbc9feac972""","""83a0ff7dbfe5db32211647dba4738262e93f751c14332c8f1461142b6e38cbb4""","""83a0ff7dbfe5db32211647dba4738262e93f751c14332c8f1461142b6e38cbb4""","""12d40ceea698fc163fce54321e73a79ef32923982f2e5a659e8f93ac81588e0b""",-86,6,204,
294,1654884475,dev-6sdvl6005smx,0,5,0,0,0,60,64432,"""baf93e4993516d926f22e4c0032095fee91f4050e204f0d8d6c2edbc9feac972""","""f40202dbe3ba059a007c7c60017792eac90dd14106a16b219c136dba3f76857b""","""f40202dbe3ba059a007c7c60017792eac90dd14106a16b219c136dba3f76857b""","""23a0dadead3dce788b3af7561f901e70f728ab29c0bfe2c8dc281c6af823dec9""",-88,6,538,
295,1654884475,dev-6sdvl6005smx,0,5,0,0,2,60,64432,"""baf93e4993516d926f22e4c0032095fee91f4050e204f0d8d6c2edbc9feac972""","""f40202dbe3ba059a007c7c60017792eac90dd14106a16b219c136dba3f76857b""","""f40202dbe3ba059a007c7c60017792eac90dd14106a16b219c136dba3f76857b""","""5a95cdc9c58d0c7bae84f5cbbacd35a5604f90fefc07d96925fdf0b3b4eba819""",-88,6,538,
296,1654884475,dev-6sdvl6005smx,0,5,0,0,0,314,48864,"""baf93e4993516d926f22e4c0032095fee91f4050e204f0d8d6c2edbc9feac972""","""165e85e7b350ae3a98d34c3731c54843888a59cb34a98ce08830e4105c6b1e1c""","""165e85e7b350ae3a98d34c3731c54843888a59cb34a98ce08830e4105c6b1e1c""","""98546cbdde57913928364259c525ffa2f89d9d6c2e9432ce43f4aa7f33fb317f""",-37,6,227,
297,1654884475,dev-6sdvl6005smx,0,5,0,0,2,314,48864,"""baf93e4993516d926f22e4c0032095fee91f4050e204f0d8d6c2edbc9feac972""","""165e85e7b350ae3a98d34c3731c54843888a59cb34a98ce08830e4105c6b1e1c""","""165e85e7b350ae3a98d34c3731c54843888a59cb34a98ce08830e4105c6b1e1c""","""8a6a06daf82c7fd74fa03a8c2b4004629c3276daf237ffbc4b00a76f68e5182d""",-38,6,227,
298,1654884475,dev-6sdvl6005smx,0,5,0,0,2,314,48864,"""baf93e4993516d926f22e4c0032095fee91f4050e204f0d8d6c2edbc9feac972""","""165e85e7b350ae3a98d34c3731c54843888a59cb34a98ce08830e4105c6b1e1c""","""165e85e7b350ae3a98d34c3731c54843888a59cb34a98ce08830e4105c6b1e1c""","""650664b58c6c103489c7190306bf1216bce44874ae6047be6bda4ada679d5d79""",-36,6,227,
299,1654884475,dev-6sdvl6005smx,0,4,0,0,0,0,53616,"""FF:FF:FF:FF:FF:FF""","""baf93e4993516d926f22e4c0032095fee91f4050e204f0d8d6c2edbc9feac972""","""FF:FF:FF:FF:FF:FF""","""1153ecbe908e4c2a6050e02354c674f56c052f364664704beff13299c6385d35""",-85,6,294,
300,1654884475,dev-6sdvl6005smx,0,4,0,0,0,0,53632,"""FF:FF:FF:FF:FF:FF""","""baf93e4993516d926f22e4c0032095fee91f4050e204f0d8d6c2edbc9feac972""","""FF:FF:FF:FF:FF:FF""","""ddb4403a7cf770affcc91cff84e3c2343234c3de46f12a629f559632c9238a54""",-83,6,283,
301,1654884475,dev-6sdvl6005smx,0,5,0,0,0,60,64464,"""baf93e4993516d926f22e4c0032095fee91f4050e204f0d8d6c2edbc9feac972""","""f40202dbe3ba059a007c7c60017792eac90dd14106a16b219c136dba3f76857b""","""f40202dbe3ba059a007c7c60017792eac90dd14106a16b219c136dba3f76857b""","""f8c9e3c9799274142e3399440f2245ca896ed307b5a3a13752b0820f2ef5738b""",-87,6,538,
302,1654884475,dev-6sdvl6005smx,0,5,0,0,2,60,64464,"""baf93e4993516d926f22e4c0032095fee91f4050e204f0d8d6c2edbc9feac972""","""f40202dbe3ba059a007c7c60017792eac90dd14106a16b219c136dba3f76857b""","""f40202dbe3ba059a007c7c60017792eac90dd14106a16b219c136dba3f76857b""","""737aff951eee4f9ec10d24b6f34fade3ea3d75613991994ffc198acbf28060b9""",-90,6,538,
303,1654884475,dev-6sdvl6005smx,0,5,0,0,2,60,64464,"""baf93e4993516d926f22e4c0032095fee91f4050e204f0d8d6c2edbc9feac972""","""f40202dbe3ba059a007c7c60017792eac90dd14106a16b219c136dba3f76857b""","""f40202dbe3ba059a007c7c60017792eac90dd14106a16b219c136dba3f76857b""","""e68df53203597df65c66a3c807beae37fef1178770718150f06dca4554555287""",-88,6,538,
304,1654884475,dev-6sdvl6005smx,0,5,0,0,2,60,64464,"""baf93e4993516d926f22e4c0032095fee91f4050e204f0d8d6c2edbc9feac972""","""f40202dbe3ba059a007c7c60017792eac90dd14106a16b219c136dba3f76857b""","""f40202dbe3ba059a007c7c60017792eac90dd14106a16b219c136dba3f76857b""","""e5aacea4ed652a5de97a56b039e61931cbf180d71a4094259cf90cab54a17377""",-88,6,538,
305,1654884475,dev-6sdvl6005smx,0,5,0,0,0,314,48880,"""baf93e4993516d926f22e4c0032095fee91f4050e204f0d8d6c2edbc9feac972""","""165e85e7b350ae3a98d34c3731c54843888a59cb34a98ce08830e4105c6b1e1c""","""165e85e7b350ae3a98d34c3731c54843888a59cb34a98ce08830e4105c6b1e1c""","""12a8dd22a69d374d0e5f39352f02c024cab8a3b5fbbbdf9a4351f11698661170""",-37,6,227,
306,1654884475,dev-6sdvl6005smx,0,5,0,0,2,314,48880,"""baf93e4993516d926f22e4c0032095fee91f4050e204f0d8d6c2edbc9feac972""","""165e85e7b350ae3a98d34c3731c54843888a59cb34a98ce08830e4105c6b1e1c""","""165e85e7b350ae3a98d34c3731c54843888a59cb34a98ce08830e4105c6b1e1c""","""f6c2ecd5b45269cc13d44c30666d67490c6c90f8056dc16d274ac905c09040c7""",-37,6,227,
307,1654884475,dev-6sdvl6005smx,0,4,0,0,0,0,4384,"""FF:FF:FF:FF:FF:FF""","""14830225da08dedc86e107d9c3718146ac8bdfdf831286c3eb70df7dc9ae445e""","""FF:FF:FF:FF:FF:FF""","""ffe3ac6bffb646885937f662b9abc19a31a38a7501cc27bba3b822fc6b574fc9""",-85,6,120,
308,1654884475,dev-6sdvl6005smx,0,4,0,0,0,0,4400,"""FF:FF:FF:FF:FF:FF""","""14830225da08dedc86e107d9c3718146ac8bdfdf831286c3eb70df7dc9ae445e""","""FF:FF:FF:FF:FF:FF""","""ffe3ac6bffb646885937f662b9abc19a31a38a7501cc27bba3b822fc6b574fc9""",-85,6,120,
